"","Set","e_est","lowerCI","upperCI","rsquared","pval_e","WT_w","MA_w","MB_w","DM_w","AF_w","WT_w_lci","MA_w_lci","MB_w_lci","DM_w_lci","AF_w_lci","WT_w_uci","MA_w_uci","MB_w_uci","DM_w_uci","AF_w_uci","pval_int","pval_MA","pval_MB","pval_DM","Epistasis_Direction","mutant_name","trait","mutant_rank"
"130",20,-0.216818070777346,-0.320717550828964,-0.112918590725727,0.14785974476576,5.41161981194996e-05,1,1.16199913300818,1.24857909183389,1.01293093271194,1.41057822484207,0.874220683712002,1.03107831303031,1.11833356081036,0.888608516392037,1.22107626881482,1.125779316288,1.29291995298605,1.37882462285741,1.13725334903184,1.60008018086932,1.32220953187711e-38,0.019960930049193,0.000330222418544254,5.41161981194996e-05,"Negative","AT3G14960/AT1G53290","silique_number",9
"131",734,-0.179603015963568,-0.327235727930216,-0.0319703039969194,0.0796951058020989,0.0173794553437381,1,0.948964342208889,1.04638179806253,0.742016974889358,0.995346140271415,0.897234372042204,0.844034990070511,0.941452445924149,0.638186389700828,0.814843752004889,1.1027656279578,1.05389369434727,1.15131115020091,0.845847560077889,1.17584852853794,4.39013926121868e-46,0.493877802458843,0.53405029986653,0.0173794553437381,"Negative","pub26/25","silique_number",14
"132",25,-0.179468556602383,-0.322123907608316,-0.0368132055964501,0.0322384013639815,0.013991269533715,1,1.16509366913079,1.29046710464873,1.09662332734917,1.45556077377952,0.850054890289755,1.02730362230522,1.15418300519113,0.950474912613615,1.21052406490679,1.14994510971024,1.30288371595636,1.42675120410634,1.24277174208473,1.70059748265226,1.58746313535987e-27,0.111355826339585,0.00522685926826473,0.013991269533715,"Negative","can1/2","silique_number",7
"133",740,-0.1709160880035,-0.312030494381583,-0.0298016816254169,0.088124360139673,0.0178944066010898,1,1.06126011541654,1.30055467093931,1.11935560666795,1.36181478635585,0.901886611242527,0.958580898752413,1.20135712342708,1.0190371473338,1.18858253756633,1.09811338875747,1.16393933208066,1.39975221845154,1.21967406600211,1.53504703514537,3.64766149113667e-47,0.395728461818555,3.46235642910995e-05,0.0178944066010898,"Negative","AT1G21060/AT1G76620","silique_number",11
"134",738,-0.152820702922131,-0.253723985850695,-0.0519174199935671,0.0773137001444858,0.00319279393368496,1,1.24517351949532,1.34723100268634,1.23561002452009,1.59240452218165,0.884084005106845,1.12676442228868,1.2288219054797,1.11720092731346,1.38874316974912,1.11591599489316,1.36358261670195,1.46564009989297,1.35401912172673,1.79606587461419,1.71972750817916e-39,0.00395037482799897,5.42148750698827e-05,0.00319279393368496,"Negative","mes14/12","silique_number",18
"135",14,-0.151447049579236,-0.259918923395293,-0.0429751757631795,0.148888893804326,0.00640925651222827,1,1.01548258141493,1.02578938027787,0.783594655102213,1.0412719616928,0.877206122450175,0.894845067936023,0.916059089658839,0.662113647034472,0.872679787842603,1.12279387754982,1.13612009489385,1.13551967089689,0.905075663169955,1.209864135543,1.03452009818543e-39,0.814367883865046,0.697113200229833,0.00640925651222827,"Negative","man5/2","silique_number",3
"136",719,-0.143156082585154,-0.293867494645545,0.00755532947523754,0.0676767783091432,0.06250783872398,1,1.11347412997839,1.38569516575331,1.23080966345875,1.4991692957317,0.85880543127473,0.972279561253117,1.247473447208,1.08644178685953,1.2563173738685,1.14119456872527,1.25466869870366,1.52391688429862,1.37517754005796,1.7420212175949,1.55953323502464e-30,0.263632015672597,0.00016288322112388,0.06250783872398,"Not Detected","rsh3/2","silique_number",2
"137",2,-0.133572943288993,-0.235444265659991,-0.0317016209179943,0.0822738387102155,0.0104322737386947,1,0.948570628771447,1.01427564816682,0.62515459066786,0.962846276938272,0.843000681127008,0.778756620619919,0.853714714831095,0.441540007732732,0.719530459894479,1.15699931887299,1.11838463692298,1.17483658150255,0.808769173602989,1.20616209398206,4.37695601511774e-27,0.567289404854723,0.869849567226357,0.0104322737386947,"Negative","hon5/4","silique_number",6
"138",774,-0.127098148121028,-0.236995397080138,-0.0172008991619179,0.0294302496495324,0.0236967542727209,1,1.10827726003095,1.14754551679884,1.07777054253482,1.25582277682979,0.922548568846196,1.03082582887715,1.0720067618734,1.00031911138101,1.12276808179339,1.0774514311538,1.18572869118475,1.22308427172428,1.15522197368862,1.38887747186619,3.66344332897194e-57,0.0526512457942677,0.00784046813195848,0.0236967542727209,"Negative","cand2/c8","silique_number",20
"139",786,-0.126969330065655,-0.265060436072943,0.0111217759416322,0.00724291856860115,0.0712664090498839,1,1.20143451049193,1.08587581711515,0.989010817958037,1.28731032760708,0.844177974982241,1.03800699191351,0.931794874956102,0.814299451646304,1.01394245450208,1.15582202501776,1.36486202907034,1.2399567592742,1.16372218426977,1.56067820071209,6.24684865723663e-26,0.0800237866666926,0.440117308799665,0.0712664090498839,"Not Detected","AT1G23560/AT1G70480","silique_number",16
"140",790,-0.116938413360882,-0.264685703885722,0.0308088771639575,-0.00197060336953125,0.120007886454974,1,1.06092854365361,1.08661219885486,0.970635113246411,1.14754074250847,0.888259819696121,0.949188363349731,0.976210272578951,0.857506802944781,0.954770617452437,1.11174018030388,1.17266872395749,1.19701412513076,1.08376342354804,1.3403108675645,1.88151618192698e-39,0.447508676846586,0.277821325384981,0.120007886454974,"Not Detected","mapkkk18/17","silique_number",23
"141",750,-0.11380405106785,-0.282514185870393,0.0549060837346929,-0.00582010438054947,0.184308878371912,1,1.08567930764299,1.06521915998459,0.930410318729395,1.15089846762758,0.833063308750601,0.915983145297442,0.90342021764956,0.775499625331535,0.863072922998826,1.1669366912494,1.25537546998854,1.22701810231962,1.08532101212726,1.43872401225633,3.07629741129728e-22,0.477599715214275,0.579759416005595,0.184308878371912,"Not Detected","AT1G55890/AT3G13160","silique_number",10
"142",753,-0.101920883094535,-0.242896645275241,0.0390548790861708,0.0200073231722455,0.155323127323153,1,1.19106201948806,1.19732330329858,1.20104702339401,1.38838532278664,0.864748099937934,1.05581011942599,1.07303538434735,1.07811748314086,1.16027648968712,1.13525190006207,1.32631391955012,1.3216112222498,1.32397656364716,1.61649415588615,2.07983728841458e-31,0.0502527314205115,0.0354151409962589,0.155323127323153,"Not Detected","sdh7a/b","silique_number",53
"143",766,-0.0963260319732861,-0.311651224098488,0.118999160151916,-0.0127484643719427,0.37716364340504,1,1.20182639991796,1.02535824816489,0.974302793879758,1.22718464808285,0.728721624834853,0.9259104516364,0.733958528973377,0.682903074688241,0.7427929019793,1.27127837516515,1.47774234819952,1.31675796735641,1.26570251307128,1.71157639418641,5.13977758231673e-11,0.303464298327899,0.899758795971601,0.37716364340504,"Not Detected","AT1G54020/esm1","silique_number",45
"144",712,-0.0931682354092427,-0.206522502956473,0.0201860321379873,0.00672728107733578,0.106607470115506,1,1.01369689906808,1.04401726443526,0.94011378431248,1.05771416350334,0.928884950167254,0.941829288068012,0.974339030386134,0.866666476667965,0.934924261134392,1.07111504983275,1.08556451006814,1.11369549848439,1.013561091957,1.18050406587229,5.17268457059838e-68,0.789566512940208,0.384223232675513,0.106607470115506,"Not Detected","AT1G52420/AT3G15940","silique_number",49
"145",779,-0.0843156241259585,-0.175378777603537,0.00674752935161962,0.0189965159389748,0.0693608669140292,1,1.01217634654019,1.09001153919617,0.992642882661132,1.10218788573636,0.941612361018145,0.952559359294502,1.03039455195047,0.933650174264971,0.999633087104694,1.05838763898185,1.07179333378589,1.14962852644186,1.05163559105729,1.20474268436803,1.51161854694426e-81,0.773774735028164,0.0346521750392114,0.0693608669140292,"Not Detected","AT5G07620/AT5G61570","silique_number",38
"146",74,-0.0810813413869848,-0.203188570709615,0.041025887935645,0.0403965800548268,0.191410904166844,1,1.07975879784963,1.15466227687749,1.13249488699342,1.23442107472712,0.920846007462125,1.00585274969851,1.07773842308194,1.05557103319787,1.10158757830863,1.07915399253788,1.15366484600076,1.23158613067304,1.20941874078897,1.36725457114561,1.26008013456314e-53,0.147609288005768,0.0063579942705614,0.191410904166844,"Not Detected","AT1G15940/AT1G80810","silique_number",22
"147",765,-0.0776806234018346,-0.252071020095523,0.0967097732918537,0.0182923142194139,0.38011910130772,1,0.870843691013226,1.04407295412553,0.735455521612938,0.914916645138757,0.800119392581066,0.662572866333837,0.841509265479475,0.540636004210154,0.56226803590757,1.19988060741893,1.07911451569262,1.24663664277159,0.930275039015723,1.26756525436994,5.78034325207588e-18,0.378009211827156,0.759979927461597,0.38011910130772,"Not Detected","AT2G15880/AT4G33970","silique_number",65
"148",56,-0.0707259904007207,-0.122183548692797,-0.019268432108644,0.0370814731689164,0.00731301541390746,1,1.04619902264122,1.01435804086748,0.991786813341284,1.0605570635087,0.975046258716771,1.02099193738787,0.989404299584253,0.966833072058055,1.01718915423202,1.02495374128323,1.07140610789457,1.03931178215071,1.01674055462451,1.10392497278538,4.62943732993591e-150,0.0109529048721032,0.42329263479086,0.00731301541390746,"Negative","AT2G25520/AT4G32390","silique_number",28
"149",773,-0.0692723502591597,-0.185232876204735,0.0466881756864159,3.34275780971005e-05,0.239910885987091,1,1.0329445555109,1.08154751394592,1.03588307867433,1.11449206945681,0.933898995987306,0.965211182141038,1.01544650993322,0.972721382328597,0.999051628834676,1.06610100401269,1.10067792888075,1.14764851795861,1.09904477502005,1.22993251007895,1.1468799311026e-68,0.492874520830648,0.0868743057886959,0.239910885987091,"Not Detected","AT1G07750/AT2G28680","silique_number",76
"150",759,-0.0664305766765228,-0.183621014375682,0.0507598610226366,0.0387558934857402,0.264764722339729,1,1.14398631257274,1.11341596069973,1.16815356170208,1.25740227327247,0.919971362193725,1.06575630080224,1.03686851144995,1.0881249238958,1.1218145540742,1.08002863780628,1.22221632434323,1.18996340994952,1.24818219950835,1.39298999247074,1.1032379111256e-58,0.011982213752066,0.0447788554406642,0.264764722339729,"Not Detected","chx1/2","silique_number",12
"151",782,-0.0659929491739203,-0.165210996637503,0.0332250982896627,-0.00319460940399474,0.191037379913706,1,1.04174879481947,1.07261744484055,1.02762650278664,1.11436623966002,0.931890160234959,0.979325095560544,1.00753623946931,0.962545297415393,1.00135636489431,1.06810983976504,1.10417249407839,1.1376986502118,1.09270770815789,1.22737611442574,1.09983644481871e-69,0.373761430353524,0.129999290097588,0.191037379913706,"Not Detected","AT1G61240/AT1G11170","silique_number",29
"152",3,-0.0623911477670355,-0.154100696337162,0.0293184008030907,0.00180084727862384,0.181420198992338,1,1.12118934275093,1.10232159525129,1.0410262283606,1.22351093800222,0.82030030275694,0.940649193586607,0.930873986592675,0.858798041946757,0.966368831093383,1.17969969724306,1.30172949191524,1.27376920390991,1.22325441477445,1.48065304491105,9.22201343964206e-23,0.208513773241426,0.290067369653658,0.181420198992338,"Not Detected","eif4b2/1","silique_number",17
"153",798,-0.0623274070201267,-0.227496947671831,0.102842133631578,0.0112852523045756,0.456250458571279,1,0.908652507855549,0.992588920953155,0.760397091396987,0.901241428808703,0.825173840334921,0.707792542565607,0.809229697804812,0.573903295493254,0.577931180791292,1.17482615966508,1.10951247314549,1.1759481441015,0.94689088730072,1.22455167682611,2.40112391413509e-20,0.498130919433023,0.953886994303176,0.456250458571279,"Not Detected","gata24/28","silique_number",13
"154",58,-0.0621517377843544,-0.152249181205883,0.0279457056371737,0.000431547456107184,0.175218791048456,1,1.03938300198058,1.00699469349038,0.970770423996033,1.04637769547096,0.945481674185413,0.984299704332144,0.951911395841949,0.916252098181445,0.951295692919072,1.05451832581459,1.09446629962901,1.06207799113882,1.02528874981062,1.14145969802285,3.713001034777e-87,0.317443993686845,0.858891991672778,0.175218791048456,"Not Detected","AT3G17770/AT1G48430","silique_number",66
"155",806,-0.0575577316737726,-0.179175216683008,0.0640597533354626,0.0247426560518755,0.351600478970677,1,1.1970596721551,1.16477133313123,1.23902463153141,1.36183100528633,0.869577806738746,1.06516373501676,1.03577456183035,1.11140754451113,1.13589593998054,1.13042219326125,1.32895560929343,1.29376810443212,1.36664171855169,1.58776607059212,8.67935248483248e-34,0.0374540902269312,0.0780132398694939,0.351600478970677,"Not Detected","wri4/3","silique_number",4
"156",791,-0.0531718009400676,-0.208169019766506,0.101825417886371,-0.0158168738772131,0.498801338822637,1,1.00959341315081,1.04174523202664,0.960427235580136,1.05133864517745,0.868049076030039,0.881070371771361,0.906076653239796,0.826656212886351,0.822569806014437,1.13195092396996,1.13811645453025,1.17741381081349,1.09419825827392,1.28010748434046,4.23084994532103e-31,0.918147089659794,0.663483476746073,0.498801338822637,"Not Detected","ndi1/2","silique_number",58
"157",778,-0.0396280391743513,-0.134151209027873,0.05489513067917,0.00741640957613787,0.408982831082156,1,0.985563236771473,0.994493934355229,0.945838954763736,0.980057171126701,0.95820075613906,0.945248466123295,0.953702049222144,0.905524184115558,0.909089323389347,1.04179924386094,1.02587800741965,1.03528581948831,0.986153725411914,1.05102501886406,2.07060910364614e-97,0.624178697515106,0.852559742094902,0.408982831082156,"Not Detected","vhp2-1/vhp2-2","silique_number",103
"158",71,-0.0395237443638344,-0.218001731727973,0.138954243000304,0.145022286810435,0.661886036085281,1,0.721851464754712,0.94824225135611,0.614928204423273,0.670093716110821,0.902429957103359,0.583866586808957,0.856008003162119,0.456846667436856,0.477566065233167,1.09757004289664,0.859836342700466,1.0404764995501,0.773009741409689,0.862621366988476,6.58871485053328e-41,0.00145260834418954,0.446867670621735,0.661886036085281,"Not Detected","AT1G10650/AT1G60610","silique_number",32
"159",780,-0.0391213478014707,-0.170100094992863,0.0918573993899214,0.011677520940774,0.556235885050644,1,1.11456178016481,1.12329892873322,1.17166310598081,1.23786070889803,0.89120294419562,1.00326331585035,1.01569094749268,1.0562664020822,1.04864225013376,1.10879705580438,1.22586024447927,1.23090690997376,1.28705980987943,1.42707916766229,1.28702075368139e-41,0.148066473770164,0.113565582849165,0.556235885050644,"Not Detected","AT5G16800/mcc1","silique_number",113
"160",735,-0.03798563544872,-0.156863822391835,0.0808925514943953,-0.0130452392070175,0.529003024835589,1,1.02596113752484,1.05408128023825,1.02417558752794,1.08004241776309,0.917948988347204,0.93927087243527,0.968381793574377,0.929431240197897,0.933100345540738,1.0820510116528,1.1126514026144,1.13978076690213,1.11891993485799,1.22698448998544,3.71103208608953e-56,0.668187046866323,0.369460531494029,0.529003024835589,"Not Detected","AT3G06830/AT5G49180","silique_number",43
"161",761,-0.0372026894583465,-0.167165559984797,0.092760181068104,-0.00214663610940224,0.572453961471263,1,1.01499968467986,1.09044267641413,1.05636674197944,1.10544236109399,0.917910454241682,0.926152072856483,1.00283774973331,0.972198650937657,0.956086360785076,1.08208954575832,1.10384729650323,1.17804760309496,1.14053483302122,1.2547983614029,7.24647494244572e-53,0.806757286636159,0.138688315763548,0.572453961471263,"Not Detected","AT1G17540/AT1G72760","silique_number",19
"162",810,-0.0370155204880008,-0.111488991125272,0.0374579501492705,-0.00528719182464399,0.328113341029934,1,1.04568713194932,1.02307012411787,1.02433747161316,1.06875725606719,0.954851678872459,1.00053881082178,0.978852796198098,0.980120143693391,0.991091859077051,1.04514832112754,1.09083545307686,1.06728745203764,1.06855479953294,1.14642265305733,2.10681189583088e-100,0.159741251468587,0.472326411631285,0.328113341029934,"Not Detected","skp2a/b","silique_number",84
"163",44,-0.0335204906013035,-0.107703706818138,0.0406627256155307,-0.000628913648273777,0.373901250409488,1,1.00401920748421,0.993036920137966,0.964720443977915,0.997056127622178,0.963942407627268,0.968331446348111,0.957349159001863,0.929032682841813,0.93502885493078,1.03605759237273,1.03970696862032,1.02872468127407,1.00040820511402,1.05908340031358,1.21996326826459e-118,0.875988391220167,0.786896264903285,0.373901250409488,"Not Detected","wakl2/22","silique_number",41
"164",34,-0.0310515558789334,-0.0807580117908294,0.0186549000329627,-0.00652896523274493,0.219420220720534,1,1.01863980258632,1.01330591214974,1.00442551212053,1.03194571473606,0.978029194122226,0.99666899670855,0.991335106271962,0.982231646657238,0.993891162672523,1.02197080587777,1.0406106084641,1.03527671802751,1.02661937758383,1.0700002667996,1.48492500984167e-160,0.238198374709277,0.399386095153941,0.219420220720534,"Not Detected","AT1G07560/AT2G28960","silique_number",40
"165",15,-0.0309224485104607,-0.132402913148935,0.0705580161280138,0.107086277702723,0.548989035045354,1,0.959903631860027,1.0151982036916,0.925095544745358,0.975101835551625,0.891566881003899,0.853178098798305,0.898202391257604,0.814328000601435,0.809855351153307,1.1084331189961,1.06662916492175,1.13219401612559,1.03586308888928,1.14034831994994,7.20898844277356e-48,0.498120831114618,0.801695402770283,0.548989035045354,"Not Detected","pme3/2","silique_number",73
"166",40,-0.0307825318050409,-0.125383940539057,0.0638188769289752,-0.00232730212098575,0.521786651065728,1,1.06315309880165,1.0459848635243,1.06641121160816,1.10913796232595,0.934685006590534,0.997838105392187,0.980669870114836,0.999749375605479,0.996009075244734,1.06531499340947,1.12846809221112,1.11129985693377,1.13307304761084,1.22226684940718,3.00977032267081e-75,0.179088061362193,0.327388072188136,0.521786651065728,"Not Detected","wrky41/53","silique_number",63
"167",758,-0.0295229927980794,-0.165106763051485,0.106060777455327,0.0127972865486102,0.667817959727772,1,0.943064835557711,1.12570294182692,1.01909216281749,1.06876777738463,0.889213655203342,0.828390074073311,1.01102818034252,0.903027353472148,0.872364579761955,1.11078634479666,1.05773959704211,1.24037770331132,1.13515697216283,1.26517097500731,2.17706677469146e-40,0.481802178440456,0.121492893955604,0.667817959727772,"Not Detected","apy6/AT1G14240","silique_number",35
"168",52,-0.0290232868781479,-0.0758217626116574,0.0177751888553615,0.00876999307882553,0.222487345606112,1,0.998887074469253,1.00252546761692,0.975654482937735,1.00141254208617,0.978808541830786,0.977695616300039,0.981844722043696,0.955674984571492,0.965000332099142,1.02119145816921,1.02007853263847,1.02320621319014,0.995633981303979,1.0378247520732,2.71878639555775e-143,0.941634349211029,0.866464853335757,0.222487345606112,"Not Detected","AT1G12460/AT1G62950","silique_number",57
"169",745,-0.0282126840441028,-0.194971794524993,0.138546426436787,-0.0126170522328735,0.738763908008366,1,1.04288477697388,0.954201595372452,0.940991775593488,0.997086372346331,0.838240264859756,0.881125041833635,0.78662828966925,0.769175436249568,0.713514094770433,1.16175973514024,1.20464451211412,1.12177490107565,1.11280811493741,1.28065864992223,8.60336111256499e-25,0.711745327183241,0.698324209476493,0.738763908008366,"Not Detected","aoc3/4","silique_number",46
"170",61,-0.0268901083383179,-0.104581964978276,0.0508017483016405,0.00671092886213964,0.495647664605436,1,1.01190564156438,0.978429258907505,0.96753547625644,0.990334900471887,0.967316175660983,0.978547853033819,0.945745434568488,0.934519827934685,0.93333308644376,1.03268382433902,1.04526343009494,1.01111308324652,1.0005511245782,1.04733671450001,3.13915137962388e-127,0.615668247883046,0.358490071949182,0.495647664605436,"Not Detected","snl6/5","silique_number",21
"171",133,-0.0268716874260172,-0.0762583359663809,0.0225149611143465,-0.010053888188861,0.284298099758143,1,1.01015697546486,1.00780874349614,0.993751181305345,1.017965718961,0.977977879434764,0.987616616452875,0.986501044885245,0.970654186401055,0.979925482386134,1.02202212056524,1.03269733447685,1.02911644210703,1.01684817620963,1.05600595553586,2.04285405884675e-144,0.52545315653512,0.615577309766834,0.284298099758143,"Not Detected","trm3/4","silique_number",52
"172",789,-0.0243219312187189,-0.136788918359948,0.0881450559225103,0.00195081399462427,0.670155234464267,1,1.08456492988593,1.03657182821433,1.08723071755002,1.12113675810026,0.923267576297033,1.00783250618296,0.957428376130155,1.0063476411212,0.986825866127703,1.07673242370297,1.1612973535889,1.1157152802985,1.16811379397885,1.25544765007281,1.8855352055808e-63,0.125909339585201,0.513614807471087,0.670155234464267,"Not Detected","pub18/19","silique_number",27
"173",744,-0.0233755572480299,-0.15081801531856,0.1040669008225,-0.00657642942244552,0.717820323890753,1,1.00660581626992,0.950103816837657,0.916124093297557,0.956709633107578,0.882049449752097,0.898932187868383,0.840114361596896,0.809554838996553,0.762793097399313,1.1179505502479,1.11427944467146,1.06009327207842,1.02269334759856,1.15062616881584,1.94134271027398e-38,0.935039562244356,0.542299712593845,0.717820323890753,"Not Detected","nai2/tsa1","silique_number",75
"174",801,-0.0229829963587004,-0.105624162629597,0.0596581699121962,0.00788806886567106,0.583855603170475,1,1.01313479165782,0.962186787680723,0.947749992577021,0.975321579338542,0.951876165765119,0.963466485856965,0.912518481879869,0.896965405694634,0.890175912251364,1.04812383423488,1.06280309745867,1.01185509348158,0.998534579459408,1.06046724642572,1.50774821115052e-93,0.708285059018036,0.28208904268246,0.583855603170475,"Not Detected","pif4/5","silique_number",91
"175",706,-0.022914716824553,-0.109444184264675,0.0636147506155691,0.00411019802015056,0.601997489267676,1,1.04056383743931,0.989108076278234,1.00880171268692,1.02967191371754,0.960722181817211,1.00168887932328,0.950233118162209,0.968235756500974,0.962105119075159,1.03927781818279,1.07943879555533,1.02798303439426,1.04936766887287,1.09723870835992,1.66721797639077e-110,0.149288630098,0.697859139477501,0.601997489267676,"Not Detected","AT1G07280/AT2G29670","silique_number",25
"176",741,-0.0204516419054759,-0.112934842481882,0.0720315586709303,0.00393794104048106,0.663081578859806,1,1.07133390565681,1.02524613563504,1.06929230979562,1.09658004129185,0.937963780203515,1.00929768586033,0.963887927669405,1.00793410182998,0.989520175711749,1.06203621979649,1.1333701254533,1.08660434360068,1.13065051776125,1.20363990687196,2.38955912686663e-75,0.110371076727859,0.568735295816482,0.663081578859806,"Not Detected","nrt1.11/12","silique_number",77
"177",767,-0.0203513219140321,-0.198316958835414,0.15761431500735,-0.0207643663640957,0.82123958897803,1,1.00362229120443,1.11629740040665,1.06159132032424,1.11991969161108,0.729740743293753,0.755373312256625,0.859906957425888,0.817132624701981,0.672254994950834,1.27025925670625,1.25187127015224,1.37268784338741,1.30605001594651,1.56758438827134,3.16995161340493e-11,0.984437880862008,0.537626935794682,0.82123958897803,"Not Detected","gpp2/gpp1","silique_number",33
"178",7,-0.0188511217704105,-0.074473155407924,0.036770911867103,0.0183755504425104,0.50502560058152,1,1.02373025719456,0.993294862616213,0.995577856133194,1.01702511981077,0.955783166258057,0.982284835372821,0.951996022581877,0.955270400701358,0.95791684431931,1.04421683374194,1.0651756790163,1.03459370265055,1.03588531156503,1.07613339530224,1.29126632199307e-118,0.296847797932903,0.765830260965894,0.50502560058152,"Not Detected","pirl4/5","silique_number",70
"179",714,-0.0186703758402004,-0.125596523976717,0.0882557722963159,-0.0155389287858414,0.730807384239604,1,0.998813966752616,1.01219218687351,0.983586354143844,1.01100615362613,0.922360054482263,0.919429085486512,0.932807305607406,0.905946408626108,0.874507509357166,1.07763994551774,1.07819884801872,1.09157706813961,1.06122629966158,1.14750479789508,8.32975415105517e-61,0.983206073514858,0.82869807411052,0.730807384239604,"Not Detected","elip2/1","silique_number",42
"180",796,-0.0175086431267683,-0.114382094302052,0.0793648080485153,0.000203475418345977,0.721750249241919,1,0.956218123938193,0.990424122021998,0.921555099327828,0.946642245960191,0.932876432787278,0.886893201817419,0.921099199901224,0.849796987588372,0.827825315645258,1.06712356721272,1.02554304605897,1.05974904414277,0.993313211067284,1.06545917627512,8.09095018277026e-70,0.371783371199025,0.844957219255522,0.721750249241919,"Not Detected","AT2G45920/AT3G61390","silique_number",48
"181",756,-0.0171264765119827,-0.158673175924728,0.124420222900762,-0.0057881347741926,0.811541861498584,1,1.06803197068101,1.10918457725614,1.14137894808706,1.17721654793714,0.850728570594409,0.917034802679018,0.964755678160372,0.993775408230475,0.920425170988026,1.14927142940559,1.219029138683,1.2536134763519,1.28898248794364,1.43400792488626,4.05826380376157e-28,0.527968971406031,0.300949174201224,0.811541861498584,"Not Detected","atn1/AT5G40540","silique_number",47
"182",725,-0.0164973401026754,-0.0901763998078491,0.0571817196024982,-0.010704286282837,0.659157061725514,1,1.01250388654658,1.02222281159542,1.019862859264,1.03472669814199,0.966723498694707,0.979583293883815,0.988578602980501,0.986942266601239,0.977081024117722,1.03327650130529,1.04542447920934,1.05586702021033,1.05278345192676,1.09237237216626,1.63264055008385e-120,0.598783500443664,0.355350148263307,0.659157061725514,"Not Detected","blh10/3","silique_number",56
"183",770,-0.016036892611409,-0.147534787562926,0.115461002340108,0.0136556209780211,0.810086351897115,1,1.11227382557807,0.997623871550988,1.08878646329782,1.10989769712906,0.915119693949635,1.02353337326562,0.911825913901412,1.00204043313639,0.960095081101635,1.08488030605036,1.20101427789052,1.08342182920056,1.17553249345926,1.25970031315648,1.09747613114011e-55,0.0728820827556289,0.96905112174707,0.810086351897115,"Not Detected","AT1G20540/dwa2","silique_number",62
"184",76,-0.0139251368906196,-0.12461124573382,0.0967609719525807,0.110276850563293,0.804231792751237,1,0.990279128813865,0.827804435104454,0.800302558504285,0.818083563918319,0.931420673950559,0.920255869135934,0.757024145212855,0.727094814265892,0.697185961400911,1.06857932604944,1.0603023884918,0.898584724996052,0.873510302742678,0.938981166435727,1.94815487102688e-69,0.845065879949159,0.000703529403229714,0.804231792751237,"Not Detected","AT1G51520/AT3G21100","silique_number",89
"185",8,-0.0121103677444012,-0.0675926229269142,0.0433718874381119,0.0478301097680938,0.667601960357797,1,1.01594561354225,1.01707780414622,1.0193104985155,1.03302341768847,0.958809179923885,0.973116454105834,0.974858518249017,0.978511107868752,0.970276685570126,1.04119082007611,1.05877477297866,1.05929709004343,1.06010988916226,1.09577014980681,5.37335743343033e-125,0.486131455074235,0.45316573926464,0.667601960357797,"Not Detected","AT1G33260/AT4G10390","silique_number",64
"186",702,-0.00949730679324905,-0.0666946585301958,0.0477000449436977,-0.00517317400470096,0.743642304923782,1,1.00174450358659,0.985448897871573,0.977940285148599,0.987193401458161,0.972419554117192,0.973884045998184,0.957299723166855,0.950079827560196,0.93893097167384,1.02758044588281,1.02960496117499,1.01359807257629,1.005800742737,1.03545583124248,2.42425237483888e-140,0.930151092945703,0.467331511521412,0.743642304923782,"Not Detected","pks1/2","silique_number",55
"187",718,-0.00902785162565312,-0.0529235967407335,0.0348678934894273,0.0535417497866998,0.685192467710922,1,0.986570386900497,0.977050108183083,0.956174795602326,0.96362049508358,0.981966965055986,0.968748271901726,0.958336343421677,0.938352680603554,0.932108225665674,1.01803303494401,1.00439250189927,0.99576387294449,0.973996910601097,0.995132764501486,1.54409863940924e-154,0.297140389872852,0.0830866530241657,0.685192467710922,"Not Detected","AT1G80000/AT1G15280","silique_number",39
"188",787,-0.00839255587926458,-0.136294611437186,0.119509499678657,0.0190631619980982,0.897078091045267,1,1.12140306185528,0.980998095774866,1.09002911412786,1.10240115763014,0.901772672959406,1.0299583969451,0.88955343086469,0.994227527588217,0.940003924714649,1.09822732704059,1.21284772676545,1.07244276068504,1.18583070066751,1.26479839054564,2.48854681313704e-46,0.0759191245193097,0.780171882206744,0.897078091045267,"Not Detected","AT1G03440/AT4G03010","silique_number",31
"189",731,-0.00622468149489551,-0.0533457016838447,0.0408963386940537,0.0158532935419318,0.794695049252436,1,0.980763922521582,1.00715820312775,0.983213682706433,0.987922125649336,0.982180409186397,0.96312710157344,0.989338612314151,0.965205519542878,0.957162849216277,1.0178195908136,0.998400743469724,1.02497779394136,1.00122184586999,1.0186814020824,4.12781779990298e-173,0.131830798204092,0.575921253740234,0.794695049252436,"Not Detected","AT3G07340/AT5G48560","silique_number",59
"190",737,-0.00544204473883004,-0.0944706923856271,0.083586602907967,-0.00835777716512309,0.90414769435053,1,1.0297461625361,0.951138062720229,0.96875010244927,0.980884225256333,0.901052155437204,0.928670163869806,0.8541893705894,0.86875516158853,0.8094022076688,1.0989478445628,1.1308221612024,1.04808675485106,1.06874504331001,1.15236624284387,3.73097126721539e-48,0.678715819425193,0.487398135728576,0.90414769435053,"Not Detected","nf-ya7/4","silique_number",34
